X,year_model,policy_id,enactment_year,rel_year,p_yes,likert,domain,institution
5000,1933,US-1932-RFC,1932,1,0.4968,-0.1319,finance_crisis_state_capacity,Congress
5000,1933,US-1932-NORRIS-LAGUARDIA,1932,1,0.2182,-0.1349,labor_courts,Congress
5000,1933,US-1933-CCC,1933,0,0.5106,-0.1261,public_employment_environment,Congress
5000,1933,US-1933-FERA,1933,0,0.4942,-0.1285,welfare_relief,Congress
5000,1933,US-1933-HOME-OWNERS-LOAN,1933,0,0.3961,-0.1196,housing_finance,Congress
5000,1933,US-1934-NFA,1934,-1,0.4101,-0.151,guns_crime_tax,Congress
5000,1933,US-1935-PUHCA,1935,-2,0.3218,-0.1066,utilities_finance,Congress
5000,1933,US-1936-RURAL-ELECTRIFICATION,1936,-3,0.3489,-0.1478,rural_infrastructure,Congress
5000,1933,US-1939-HATCH-ACT,1939,-6,0.4624,-0.1384,civil_service_elections,Congress
5000,1933,US-1940-SELECTIVE-TRAINING,1940,-7,0.3447,-0.137,military_state_capacity,Congress
5000,1933,US-1940-SMITH-ACT,1940,-7,0.3033,-0.1093,security_civil_liberties_immigration,Congress
5000,1933,US-1941-DARBY,1941,-8,0.457,-0.1382,labor_state_capacity,Supreme Court
5000,1933,US-1941-LEND-LEASE,1941,-8,0.3232,-0.1242,foreign_policy_security,Congress
5000,1933,US-1942-EMERGENCY-PRICE-CONTROL,1942,-9,0.4753,-0.1298,wartime_economic_control,Congress
5000,1933,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-10,0.3494,-0.1133,immigration_race_foreign_policy,Congress
5000,1933,US-1933-TVA,1933,0,0.501,-0.1369,regional_development_state_capacity,Congress
5000,1933,US-1933-NIRA,1933,0,0.4663,-0.1292,industrial_policy_labor_state_capacity,Congress
5000,1933,US-1942-EO9066,1942,-9,0.3975,-0.1438,civil_liberties_security_race,President
10000,1934,US-1933-GLASS-STEAGALL,1933,1,0.3324,-0.0994,finance,Congress
10000,1934,US-1933-PROHIBITION-REPEAL,1933,1,0.4323,-0.1309,morals_federalism,constitutional_amendment
10000,1934,US-1933-SECURITIES-ACT,1933,1,0.2893,-0.095,finance_consumer_protection,Congress
10000,1934,US-1934-EXCHANGE-ACT,1934,0,0.2691,-0.1014,finance_state_capacity,Congress
10000,1934,US-1934-IRA,1934,0,0.2991,-0.1168,native_policy,Congress
10000,1934,US-1934-NATIONAL-HOUSING-ACT,1934,0,0.4211,-0.0798,housing_finance,Congress
10000,1934,US-1935-NIRA-SCHECHTER,1935,-1,0.3097,-0.0935,state_capacity,Supreme Court
10000,1934,US-1935-NLRA,1935,-1,0.4741,-0.121,labor,Congress
10000,1934,US-1935-SOCIAL-SECURITY,1935,-1,0.4132,-0.0704,social_insurance,Congress
10000,1934,US-1936-AAA-BUTLER,1936,-2,0.3279,-0.1165,state_capacity,Supreme Court
10000,1934,US-1937-JONES-LAUGHLIN,1937,-3,0.2562,-0.0926,labor_state_capacity,Supreme Court
10000,1934,US-1937-WEST-COAST-HOTEL,1937,-3,0.3561,-0.1162,labor,Supreme Court
10000,1934,US-1938-FDCA,1938,-4,0.3234,-0.1151,consumer_health,Congress
10000,1934,US-1938-FLSA,1938,-4,0.4668,-0.1243,labor,Congress
10000,1934,US-1941-EO8802,1941,-7,0.2565,-0.0898,civil_rights,President
10000,1934,US-1942-WICKARD,1942,-8,0.2248,-0.1176,state_capacity,Supreme Court
10000,1934,US-1944-GI-BILL,1944,-10,0.3774,-0.0946,veterans_education_housing,Congress
10000,1934,US-1944-KOREMATSU,1944,-10,0.4309,-0.0799,civil_liberties_security,Supreme Court
10000,1934,US-1930-SMOOT-HAWLEY,1930,4,0.4076,-0.0946,trade_political_economy,Congress
10000,1934,US-1932-RFC,1932,2,0.3988,-0.0908,finance_crisis_state_capacity,Congress
10000,1934,US-1932-NORRIS-LAGUARDIA,1932,2,0.181,-0.1029,labor_courts,Congress
10000,1934,US-1933-CCC,1933,1,0.3611,-0.0748,public_employment_environment,Congress
10000,1934,US-1933-FERA,1933,1,0.3794,-0.0818,welfare_relief,Congress
10000,1934,US-1933-HOME-OWNERS-LOAN,1933,1,0.3199,-0.0739,housing_finance,Congress
10000,1934,US-1934-NFA,1934,0,0.3461,-0.1198,guns_crime_tax,Congress
10000,1934,US-1935-PUHCA,1935,-1,0.1645,-0.0742,utilities_finance,Congress
10000,1934,US-1936-RURAL-ELECTRIFICATION,1936,-2,0.2831,-0.1008,rural_infrastructure,Congress
10000,1934,US-1939-HATCH-ACT,1939,-5,0.38,-0.114,civil_service_elections,Congress
10000,1934,US-1940-SELECTIVE-TRAINING,1940,-6,0.2571,-0.108,military_state_capacity,Congress
10000,1934,US-1940-SMITH-ACT,1940,-6,0.1872,-0.0749,security_civil_liberties_immigration,Congress
10000,1934,US-1941-DARBY,1941,-7,0.3668,-0.0996,labor_state_capacity,Supreme Court
10000,1934,US-1941-LEND-LEASE,1941,-7,0.154,-0.0926,foreign_policy_security,Congress
10000,1934,US-1942-EMERGENCY-PRICE-CONTROL,1942,-8,0.4298,-0.1031,wartime_economic_control,Congress
10000,1934,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-9,0.2632,-0.0726,immigration_race_foreign_policy,Congress
10000,1934,US-1933-TVA,1933,1,0.3322,-0.0885,regional_development_state_capacity,Congress
10000,1934,US-1933-NIRA,1933,1,0.4128,-0.0919,industrial_policy_labor_state_capacity,Congress
10000,1934,US-1942-EO9066,1942,-8,0.3234,-0.0892,civil_liberties_security_race,President
20000,1934,US-1933-GLASS-STEAGALL,1933,1,0.3551,-0.1221,finance,Congress
20000,1934,US-1933-PROHIBITION-REPEAL,1933,1,0.5399,-0.185,morals_federalism,constitutional_amendment
20000,1934,US-1933-SECURITIES-ACT,1933,1,0.2688,-0.1208,finance_consumer_protection,Congress
20000,1934,US-1934-EXCHANGE-ACT,1934,0,0.341,-0.1406,finance_state_capacity,Congress
20000,1934,US-1934-IRA,1934,0,0.3275,-0.1375,native_policy,Congress
20000,1934,US-1934-NATIONAL-HOUSING-ACT,1934,0,0.4963,-0.1033,housing_finance,Congress
20000,1934,US-1935-NIRA-SCHECHTER,1935,-1,0.3818,-0.1401,state_capacity,Supreme Court
20000,1934,US-1935-NLRA,1935,-1,0.5829,-0.162,labor,Congress
20000,1934,US-1935-SOCIAL-SECURITY,1935,-1,0.5278,-0.0907,social_insurance,Congress
20000,1934,US-1936-AAA-BUTLER,1936,-2,0.3421,-0.1642,state_capacity,Supreme Court
20000,1934,US-1937-JONES-LAUGHLIN,1937,-3,0.3023,-0.123,labor_state_capacity,Supreme Court
20000,1934,US-1937-WEST-COAST-HOTEL,1937,-3,0.4031,-0.1708,labor,Supreme Court
20000,1934,US-1938-FDCA,1938,-4,0.3576,-0.1497,consumer_health,Congress
20000,1934,US-1938-FLSA,1938,-4,0.4698,-0.1567,labor,Congress
20000,1934,US-1941-EO8802,1941,-7,0.3177,-0.124,civil_rights,President
20000,1934,US-1942-WICKARD,1942,-8,0.3018,-0.162,state_capacity,Supreme Court
20000,1934,US-1944-GI-BILL,1944,-10,0.4849,-0.1258,veterans_education_housing,Congress
20000,1934,US-1944-KOREMATSU,1944,-10,0.4985,-0.1116,civil_liberties_security,Supreme Court
20000,1934,US-1930-SMOOT-HAWLEY,1930,4,0.4205,-0.1319,trade_political_economy,Congress
20000,1934,US-1932-RFC,1932,2,0.4712,-0.1228,finance_crisis_state_capacity,Congress
20000,1934,US-1932-NORRIS-LAGUARDIA,1932,2,0.1902,-0.1306,labor_courts,Congress
20000,1934,US-1933-CCC,1933,1,0.4652,-0.1058,public_employment_environment,Congress
20000,1934,US-1933-FERA,1933,1,0.5149,-0.11,welfare_relief,Congress
20000,1934,US-1933-HOME-OWNERS-LOAN,1933,1,0.4109,-0.0981,housing_finance,Congress
20000,1934,US-1934-NFA,1934,0,0.37,-0.1723,guns_crime_tax,Congress
20000,1934,US-1935-PUHCA,1935,-1,0.1677,-0.0842,utilities_finance,Congress
20000,1934,US-1936-RURAL-ELECTRIFICATION,1936,-2,0.3653,-0.135,rural_infrastructure,Congress
20000,1934,US-1939-HATCH-ACT,1939,-5,0.4105,-0.1616,civil_service_elections,Congress
20000,1934,US-1940-SELECTIVE-TRAINING,1940,-6,0.2841,-0.1475,military_state_capacity,Congress
20000,1934,US-1940-SMITH-ACT,1940,-6,0.2232,-0.1052,security_civil_liberties_immigration,Congress
20000,1934,US-1941-DARBY,1941,-7,0.4437,-0.1277,labor_state_capacity,Supreme Court
20000,1934,US-1941-LEND-LEASE,1941,-7,0.1947,-0.1282,foreign_policy_security,Congress
20000,1934,US-1942-EMERGENCY-PRICE-CONTROL,1942,-8,0.4611,-0.1395,wartime_economic_control,Congress
20000,1934,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-9,0.286,-0.101,immigration_race_foreign_policy,Congress
20000,1934,US-1933-TVA,1933,1,0.412,-0.116,regional_development_state_capacity,Congress
20000,1934,US-1933-NIRA,1933,1,0.4689,-0.1247,industrial_policy_labor_state_capacity,Congress
20000,1934,US-1942-EO9066,1942,-8,0.4355,-0.1241,civil_liberties_security_race,President
5000,1934,US-1933-GLASS-STEAGALL,1933,1,0.1508,-0.1082,finance,Congress
5000,1934,US-1933-PROHIBITION-REPEAL,1933,1,0.211,-0.1478,morals_federalism,constitutional_amendment
5000,1934,US-1933-SECURITIES-ACT,1933,1,0.1186,-0.1024,finance_consumer_protection,Congress
5000,1934,US-1934-EXCHANGE-ACT,1934,0,0.0977,-0.1007,finance_state_capacity,Congress
5000,1934,US-1934-IRA,1934,0,0.0974,-0.1217,native_policy,Congress
5000,1934,US-1934-NATIONAL-HOUSING-ACT,1934,0,0.2052,-0.0946,housing_finance,Congress
5000,1934,US-1935-NIRA-SCHECHTER,1935,-1,0.1221,-0.1063,state_capacity,Supreme Court
5000,1934,US-1935-NLRA,1935,-1,0.2253,-0.1351,labor,Congress
5000,1934,US-1935-SOCIAL-SECURITY,1935,-1,0.1783,-0.0851,social_insurance,Congress
5000,1934,US-1936-AAA-BUTLER,1936,-2,0.109,-0.11,state_capacity,Supreme Court
5000,1934,US-1937-JONES-LAUGHLIN,1937,-3,0.0899,-0.1107,labor_state_capacity,Supreme Court
5000,1934,US-1937-WEST-COAST-HOTEL,1937,-3,0.1114,-0.1319,labor,Supreme Court
5000,1934,US-1938-FDCA,1938,-4,0.1245,-0.1353,consumer_health,Congress
5000,1934,US-1938-FLSA,1938,-4,0.2108,-0.1332,labor,Congress
5000,1934,US-1941-EO8802,1941,-7,0.0869,-0.0937,civil_rights,President
5000,1934,US-1942-WICKARD,1942,-8,0.0759,-0.107,state_capacity,Supreme Court
5000,1934,US-1944-GI-BILL,1944,-10,0.1637,-0.1054,veterans_education_housing,Congress
5000,1934,US-1944-KOREMATSU,1944,-10,0.1761,-0.093,civil_liberties_security,Supreme Court
5000,1934,US-1930-SMOOT-HAWLEY,1930,4,0.138,-0.0954,trade_political_economy,Congress
5000,1934,US-1932-RFC,1932,2,0.1497,-0.1025,finance_crisis_state_capacity,Congress
5000,1934,US-1932-NORRIS-LAGUARDIA,1932,2,0.0637,-0.1082,labor_courts,Congress
5000,1934,US-1933-CCC,1933,1,0.16,-0.0927,public_employment_environment,Congress
5000,1934,US-1933-FERA,1933,1,0.1604,-0.0965,welfare_relief,Congress
5000,1934,US-1933-HOME-OWNERS-LOAN,1933,1,0.1097,-0.0893,housing_finance,Congress
5000,1934,US-1934-NFA,1934,0,0.1373,-0.1252,guns_crime_tax,Congress
5000,1934,US-1935-PUHCA,1935,-1,0.0717,-0.0844,utilities_finance,Congress
5000,1934,US-1936-RURAL-ELECTRIFICATION,1936,-2,0.1008,-0.119,rural_infrastructure,Congress
5000,1934,US-1939-HATCH-ACT,1939,-5,0.1607,-0.117,civil_service_elections,Congress
5000,1934,US-1940-SELECTIVE-TRAINING,1940,-6,0.1129,-0.1095,military_state_capacity,Congress
5000,1934,US-1940-SMITH-ACT,1940,-6,0.0903,-0.0886,security_civil_liberties_immigration,Congress
5000,1934,US-1941-DARBY,1941,-7,0.1427,-0.1133,labor_state_capacity,Supreme Court
5000,1934,US-1941-LEND-LEASE,1941,-7,0.0888,-0.1002,foreign_policy_security,Congress
5000,1934,US-1942-EMERGENCY-PRICE-CONTROL,1942,-8,0.1597,-0.1092,wartime_economic_control,Congress
5000,1934,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-9,0.1313,-0.0833,immigration_race_foreign_policy,Congress
5000,1934,US-1933-TVA,1933,1,0.1831,-0.1051,regional_development_state_capacity,Congress
5000,1934,US-1933-NIRA,1933,1,0.1872,-0.1009,industrial_policy_labor_state_capacity,Congress
5000,1934,US-1942-EO9066,1942,-8,0.106,-0.1115,civil_liberties_security_race,President
10000,1935,US-1933-GLASS-STEAGALL,1933,2,0.2444,-0.1165,finance,Congress
10000,1935,US-1933-PROHIBITION-REPEAL,1933,2,0.3908,-0.1824,morals_federalism,constitutional_amendment
10000,1935,US-1933-SECURITIES-ACT,1933,2,0.2133,-0.1078,finance_consumer_protection,Congress
10000,1935,US-1934-EXCHANGE-ACT,1934,1,0.1633,-0.1358,finance_state_capacity,Congress
10000,1935,US-1934-IRA,1934,1,0.2132,-0.1466,native_policy,Congress
10000,1935,US-1934-NATIONAL-HOUSING-ACT,1934,1,0.357,-0.0966,housing_finance,Congress
10000,1935,US-1935-NIRA-SCHECHTER,1935,0,0.2497,-0.1255,state_capacity,Supreme Court
10000,1935,US-1935-NLRA,1935,0,0.3982,-0.1637,labor,Congress
10000,1935,US-1935-SOCIAL-SECURITY,1935,0,0.3589,-0.0856,social_insurance,Congress
10000,1935,US-1936-AAA-BUTLER,1936,-1,0.2172,-0.1586,state_capacity,Supreme Court
10000,1935,US-1937-JONES-LAUGHLIN,1937,-2,0.191,-0.1341,labor_state_capacity,Supreme Court
10000,1935,US-1937-WEST-COAST-HOTEL,1937,-2,0.2663,-0.1637,labor,Supreme Court
10000,1935,US-1938-FDCA,1938,-3,0.2433,-0.1359,consumer_health,Congress
10000,1935,US-1938-FLSA,1938,-3,0.3366,-0.1566,labor,Congress
10000,1935,US-1941-EO8802,1941,-6,0.2059,-0.1456,civil_rights,President
10000,1935,US-1942-WICKARD,1942,-7,0.1844,-0.1516,state_capacity,Supreme Court
10000,1935,US-1944-GI-BILL,1944,-9,0.3298,-0.116,veterans_education_housing,Congress
10000,1935,US-1944-KOREMATSU,1944,-9,0.3495,-0.1203,civil_liberties_security,Supreme Court
10000,1935,US-1930-SMOOT-HAWLEY,1930,5,0.2768,-0.1248,trade_political_economy,Congress
10000,1935,US-1932-RFC,1932,3,0.3301,-0.1165,finance_crisis_state_capacity,Congress
10000,1935,US-1932-NORRIS-LAGUARDIA,1932,3,0.1028,-0.1341,labor_courts,Congress
10000,1935,US-1933-CCC,1933,2,0.3387,-0.1065,public_employment_environment,Congress
10000,1935,US-1933-FERA,1933,2,0.3452,-0.1069,welfare_relief,Congress
10000,1935,US-1933-HOME-OWNERS-LOAN,1933,2,0.2679,-0.1003,housing_finance,Congress
10000,1935,US-1934-NFA,1934,1,0.2356,-0.1617,guns_crime_tax,Congress
10000,1935,US-1935-PUHCA,1935,0,0.1067,-0.0972,utilities_finance,Congress
10000,1935,US-1936-RURAL-ELECTRIFICATION,1936,-1,0.2891,-0.1258,rural_infrastructure,Congress
10000,1935,US-1939-HATCH-ACT,1939,-4,0.2537,-0.163,civil_service_elections,Congress
10000,1935,US-1940-SELECTIVE-TRAINING,1940,-5,0.1789,-0.1501,military_state_capacity,Congress
10000,1935,US-1940-SMITH-ACT,1940,-5,0.1162,-0.1056,security_civil_liberties_immigration,Congress
10000,1935,US-1941-DARBY,1941,-6,0.3352,-0.1319,labor_state_capacity,Supreme Court
10000,1935,US-1941-LEND-LEASE,1941,-6,0.1309,-0.1199,foreign_policy_security,Congress
10000,1935,US-1942-EMERGENCY-PRICE-CONTROL,1942,-7,0.2994,-0.1303,wartime_economic_control,Congress
10000,1935,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-8,0.1794,-0.1058,immigration_race_foreign_policy,Congress
10000,1935,US-1945-BRETTON-WOODS,1945,-10,0.2372,-0.1215,international_economic_order,Congress
10000,1935,US-1945-UN-PARTICIPATION,1945,-10,0.1869,-0.132,foreign_policy_multilateralism,Congress
10000,1935,US-1933-TVA,1933,2,0.2632,-0.1157,regional_development_state_capacity,Congress
10000,1935,US-1933-NIRA,1933,2,0.3243,-0.1159,industrial_policy_labor_state_capacity,Congress
10000,1935,US-1942-EO9066,1942,-7,0.2833,-0.124,civil_liberties_security_race,President
20000,1935,US-1933-GLASS-STEAGALL,1933,2,0.4211,-0.1212,finance,Congress
20000,1935,US-1933-PROHIBITION-REPEAL,1933,2,0.5528,-0.2055,morals_federalism,constitutional_amendment
20000,1935,US-1933-SECURITIES-ACT,1933,2,0.3714,-0.1213,finance_consumer_protection,Congress
20000,1935,US-1934-EXCHANGE-ACT,1934,1,0.4215,-0.1359,finance_state_capacity,Congress
20000,1935,US-1934-IRA,1934,1,0.3797,-0.1562,native_policy,Congress
20000,1935,US-1934-NATIONAL-HOUSING-ACT,1934,1,0.557,-0.1053,housing_finance,Congress
20000,1935,US-1935-NIRA-SCHECHTER,1935,0,0.4045,-0.1499,state_capacity,Supreme Court
20000,1935,US-1935-NLRA,1935,0,0.5823,-0.1625,labor,Congress
20000,1935,US-1935-SOCIAL-SECURITY,1935,0,0.5689,-0.0845,social_insurance,Congress
20000,1935,US-1936-AAA-BUTLER,1936,-1,0.4082,-0.1552,state_capacity,Supreme Court
20000,1935,US-1937-JONES-LAUGHLIN,1937,-2,0.3777,-0.1334,labor_state_capacity,Supreme Court
20000,1935,US-1937-WEST-COAST-HOTEL,1937,-2,0.4412,-0.1793,labor,Supreme Court
20000,1935,US-1938-FDCA,1938,-3,0.4248,-0.1588,consumer_health,Congress
20000,1935,US-1938-FLSA,1938,-3,0.4873,-0.1538,labor,Congress
20000,1935,US-1941-EO8802,1941,-6,0.3915,-0.1218,civil_rights,President
20000,1935,US-1942-WICKARD,1942,-7,0.3308,-0.159,state_capacity,Supreme Court
20000,1935,US-1944-GI-BILL,1944,-9,0.522,-0.1211,veterans_education_housing,Congress
20000,1935,US-1944-KOREMATSU,1944,-9,0.4909,-0.1087,civil_liberties_security,Supreme Court
20000,1935,US-1930-SMOOT-HAWLEY,1930,5,0.4768,-0.1211,trade_political_economy,Congress
20000,1935,US-1932-RFC,1932,3,0.5344,-0.1277,finance_crisis_state_capacity,Congress
20000,1935,US-1932-NORRIS-LAGUARDIA,1932,3,0.2469,-0.1187,labor_courts,Congress
20000,1935,US-1933-CCC,1933,2,0.5199,-0.0964,public_employment_environment,Congress
20000,1935,US-1933-FERA,1933,2,0.5514,-0.107,welfare_relief,Congress
20000,1935,US-1933-HOME-OWNERS-LOAN,1933,2,0.4562,-0.1081,housing_finance,Congress
20000,1935,US-1934-NFA,1934,1,0.4488,-0.1746,guns_crime_tax,Congress
20000,1935,US-1935-PUHCA,1935,0,0.2174,-0.0896,utilities_finance,Congress
20000,1935,US-1936-RURAL-ELECTRIFICATION,1936,-1,0.4388,-0.1316,rural_infrastructure,Congress
20000,1935,US-1939-HATCH-ACT,1939,-4,0.4489,-0.1745,civil_service_elections,Congress
20000,1935,US-1940-SELECTIVE-TRAINING,1940,-5,0.3735,-0.1571,military_state_capacity,Congress
20000,1935,US-1940-SMITH-ACT,1940,-5,0.3112,-0.1308,security_civil_liberties_immigration,Congress
20000,1935,US-1941-DARBY,1941,-6,0.4694,-0.1414,labor_state_capacity,Supreme Court
20000,1935,US-1941-LEND-LEASE,1941,-6,0.2701,-0.1254,foreign_policy_security,Congress
20000,1935,US-1942-EMERGENCY-PRICE-CONTROL,1942,-7,0.472,-0.144,wartime_economic_control,Congress
20000,1935,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-8,0.3118,-0.1072,immigration_race_foreign_policy,Congress
20000,1935,US-1945-BRETTON-WOODS,1945,-10,0.3241,-0.1262,international_economic_order,Congress
20000,1935,US-1945-UN-PARTICIPATION,1945,-10,0.263,-0.1377,foreign_policy_multilateralism,Congress
20000,1935,US-1933-TVA,1933,2,0.3944,-0.118,regional_development_state_capacity,Congress
20000,1935,US-1933-NIRA,1933,2,0.5186,-0.1232,industrial_policy_labor_state_capacity,Congress
20000,1935,US-1942-EO9066,1942,-7,0.4585,-0.1214,civil_liberties_security_race,President
5000,1935,US-1933-GLASS-STEAGALL,1933,2,0.3985,-0.1271,finance,Congress
5000,1935,US-1933-PROHIBITION-REPEAL,1933,2,0.3921,-0.1488,morals_federalism,constitutional_amendment
5000,1935,US-1933-SECURITIES-ACT,1933,2,0.358,-0.1292,finance_consumer_protection,Congress
5000,1935,US-1934-EXCHANGE-ACT,1934,1,0.2827,-0.1332,finance_state_capacity,Congress
5000,1935,US-1934-IRA,1934,1,0.3064,-0.1422,native_policy,Congress
5000,1935,US-1934-NATIONAL-HOUSING-ACT,1934,1,0.439,-0.1152,housing_finance,Congress
5000,1935,US-1935-NIRA-SCHECHTER,1935,0,0.3034,-0.1267,state_capacity,Supreme Court
5000,1935,US-1935-NLRA,1935,0,0.48,-0.1638,labor,Congress
5000,1935,US-1935-SOCIAL-SECURITY,1935,0,0.4098,-0.1128,social_insurance,Congress
5000,1935,US-1936-AAA-BUTLER,1936,-1,0.3152,-0.1399,state_capacity,Supreme Court
5000,1935,US-1937-JONES-LAUGHLIN,1937,-2,0.2752,-0.138,labor_state_capacity,Supreme Court
5000,1935,US-1937-WEST-COAST-HOTEL,1937,-2,0.343,-0.1519,labor,Supreme Court
5000,1935,US-1938-FDCA,1938,-3,0.3588,-0.1557,consumer_health,Congress
5000,1935,US-1938-FLSA,1938,-3,0.4945,-0.1585,labor,Congress
5000,1935,US-1941-EO8802,1941,-6,0.2266,-0.1256,civil_rights,President
5000,1935,US-1942-WICKARD,1942,-7,0.2541,-0.1433,state_capacity,Supreme Court
5000,1935,US-1944-GI-BILL,1944,-9,0.3987,-0.127,veterans_education_housing,Congress
5000,1935,US-1944-KOREMATSU,1944,-9,0.4046,-0.1209,civil_liberties_security,Supreme Court
5000,1935,US-1930-SMOOT-HAWLEY,1930,5,0.329,-0.1264,trade_political_economy,Congress
5000,1935,US-1932-RFC,1932,3,0.347,-0.1254,finance_crisis_state_capacity,Congress
5000,1935,US-1932-NORRIS-LAGUARDIA,1932,3,0.216,-0.1298,labor_courts,Congress
5000,1935,US-1933-CCC,1933,2,0.3946,-0.1213,public_employment_environment,Congress
5000,1935,US-1933-FERA,1933,2,0.3808,-0.1256,welfare_relief,Congress
5000,1935,US-1933-HOME-OWNERS-LOAN,1933,2,0.318,-0.1096,housing_finance,Congress
5000,1935,US-1934-NFA,1934,1,0.3614,-0.1509,guns_crime_tax,Congress
5000,1935,US-1935-PUHCA,1935,0,0.2011,-0.1056,utilities_finance,Congress
5000,1935,US-1936-RURAL-ELECTRIFICATION,1936,-1,0.3171,-0.1345,rural_infrastructure,Congress
5000,1935,US-1939-HATCH-ACT,1939,-4,0.3787,-0.1416,civil_service_elections,Congress
5000,1935,US-1940-SELECTIVE-TRAINING,1940,-5,0.2438,-0.1425,military_state_capacity,Congress
5000,1935,US-1940-SMITH-ACT,1940,-5,0.2553,-0.1052,security_civil_liberties_immigration,Congress
5000,1935,US-1941-DARBY,1941,-6,0.4052,-0.1389,labor_state_capacity,Supreme Court
5000,1935,US-1941-LEND-LEASE,1941,-6,0.1792,-0.1176,foreign_policy_security,Congress
5000,1935,US-1942-EMERGENCY-PRICE-CONTROL,1942,-7,0.381,-0.1342,wartime_economic_control,Congress
5000,1935,US-1943-CHINESE-EXCLUSION-REPEAL,1943,-8,0.2312,-0.1115,immigration_race_foreign_policy,Congress
5000,1935,US-1945-BRETTON-WOODS,1945,-10,0.3064,-0.125,international_economic_order,Congress
5000,1935,US-1945-UN-PARTICIPATION,1945,-10,0.2463,-0.1319,foreign_policy_multilateralism,Congress
5000,1935,US-1933-TVA,1933,2,0.3374,-0.1214,regional_development_state_capacity,Congress
5000,1935,US-1933-NIRA,1933,2,0.4321,-0.1241,industrial_policy_labor_state_capacity,Congress
5000,1935,US-1942-EO9066,1942,-7,0.2739,-0.1259,civil_liberties_security_race,President
10000,1936,US-1933-GLASS-STEAGALL,1933,3,0.4029,-0.1212,finance,Congress
10000,1936,US-1933-PROHIBITION-REPEAL,1933,3,0.5606,-0.1744,morals_federalism,constitutional_amendment
10000,1936,US-1933-SECURITIES-ACT,1933,3,0.359,-0.1202,finance_consumer_protection,Congress
10000,1936,US-1934-EXCHANGE-ACT,1934,2,0.3736,-0.1314,finance_state_capacity,Congress
10000,1936,US-1934-IRA,1934,2,0.3169,-0.1414,native_policy,Congress
10000,1936,US-1934-NATIONAL-HOUSING-ACT,1934,2,0.5736,-0.1061,housing_finance,Congress
10000,1936,US-1935-NIRA-SCHECHTER,1935,1,0.4599,-0.1252,state_capacity,Supreme Court
10000,1936,US-1935-NLRA,1935,1,0.5653,-0.1603,labor,Congress
10000,1936,US-1935-SOCIAL-SECURITY,1935,1,0.5585,-0.0897,social_insurance,Congress
10000,1936,US-1936-AAA-BUTLER,1936,0,0.4162,-0.1348,state_capacity,Supreme Court
10000,1936,US-1937-JONES-LAUGHLIN,1937,-1,0.39,-0.1225,labor_state_capacity,Supreme Court
10000,1936,US-1937-WEST-COAST-HOTEL,1937,-1,0.476,-0.1601,labor,Supreme Court
